-1,4.181791417,-7,-4,0,6
1,9.088234751,-8,24,0,4
-1,23.23592412,-5,-3,0,6
1,25.40148987,-4,86,0,0
1,26.51034155,-3,-4,0,6
1,47.13611508,-4,93,0,7
1,48.17946318,-7,5,0,6
1,59.41774734,-6,16,0,9
1,59.88328914,-1,95,0,7
1,61.94089619,-3,60,0,3
1,65.68076514,-2,61,0,3
1,75.72747458,-3,78,0,0
1,80.54056995,-1,-2,0,6
1,81.8361088,-4,71,0,1
1,82.22215324,-4,84,0,0
1,82.93671013,-4,46,0,2
1,92.10943365,-8,49,0,2
1,95.13692147,-5,2,0,6
1,103.5004013,26,49,0,2
-1,121.3434097,-5,-1,0,6
-1,123.8090976,-8,-7,0,6
1,132.1102171,-2,-3,0,6
1,132.774248,-8,11,0,9
-1,133.0964944,-6,-5,0,6
1,139.3519589,-6,24,0,4
1,140.0777448,-7,-9,0,6
1,158.5773179,-2,55,0,3
1,162.5783865,-3,17,0,9
1,163.9130882,50,66,0,1
-1,166.5792335,14,-9,0,9
1,171.1320552,-3,96,0,7
1,173.2386182,-3,93,0,7
1,175.2586539,80,90,0,7
1,176.0558444,-4,-6,0,6
1,180.324503,-1,97,0,7
1,191.6681651,-6,41,0,5
1,193.1424188,-4,80,0,0
1,194.5707568,-7,55,0,3
1,196.8933046,0,74,0,1
1,199.3533828,-5,-7,0,6
1,202.0588368,2,81,0,0
1,213.0692934,-1,2,0,6
1,214.1709874,-1,55,0,3
1,229.6291324,20,34,0,5
1,230.3311762,-6,3,0,6
1,234.1884667,-8,63,0,3
1,236.1960352,-1,4,0,6
1,245.0011818,-2,-7,0,6
1,247.1593766,-6,74,0,1
1,248.1361864,0,1,0,6
1,255.0882668,-6,68,0,1
1,255.6845165,-7,7,0,6
1,262.0684767,-2,-3,0,6
1,265.2648043,-6,90,0,7
1,265.7078421,-9,49,0,2
-1,271.1769686,0,-7,0,6
-1,286.6733773,-6,-2,0,6
1,287.7026182,-4,32,0,4
1,287.7486589,-3,75,0,1
1,289.2408242,-1,92,0,7
1,290.4617878,-1,-8,0,6
1,291.3013233,-6,86,0,0
-1,296.4464107,-8,-4,0,6
-1,299.5038593,-6,-5,0,6
-1,302.9377381,-8,-3,0,6
1,306.6526216,-5,98,0,7
1,309.2553589,-6,18,0,9
1,314.8148906,28,50,0,2
1,319.9212737,-1,17,0,9
1,321.1484839,-2,-7,0,6
-1,323.5937697,0,-5,0,6
-1,325.8641008,-7,-6,0,6
1,326.8172245,18,69,0,1
1,330.3594558,-7,-8,0,6
1,342.8376835,-5,9,0,6
-1,343.0926826,62,-2,0,3
1,345.5396026,-1,0,0,6
1,345.8336522,0,97,0,7
-1,352.6777742,8,-2,0,6
1,358.045812,-2,4,0,6
-1,363.4001718,-5,-4,0,6
-1,364.9921415,8,51,0,2
1,365.1533127,-7,89,0,7
1,380.0707449,-3,4,0,6
1,384.8563212,0,29,0,4
1,390.0961592,27,57,0,3
1,395.4574225,-4,26,0,4
1,395.7385476,-3,78,0,0
1,396.4349073,-4,58,0,3
1,411.2807706,-4,68,0,1
1,413.6312136,-7,35,0,5
1,414.2750727,-7,-9,0,6
1,419.4506691,-4,-5,0,6
1,428.5102982,0,50,0,2
1,429.0659883,-3,-4,0,6
-1,433.8181105,64,-4,0,3
-1,434.3958315,-5,-4,0,6
1,440.1727156,-7,35,0,5
1,453.666071,-6,19,0,9
1,454.5668277,22,39,0,5
1,463.0393565,-5,39,0,5
1,469.1847762,-3,49,0,2
1,471.7547111,-7,89,0,7
1,473.0429549,21,63,0,3
1,474.3070307,-4,-5,0,6
1,474.4516514,-2,97,0,7
1,478.9120806,-1,17,0,9
1,486.5929955,-2,0,0,6
1,492.780101,-4,-9,0,6
1,494.4993612,-6,0,0,6
1,497.2462713,-8,-9,0,6
1,505.7307512,-5,22,0,4
1,518.0674873,-2,4,0,6
1,518.8597307,-1,31,0,4
1,519.7795509,-2,89,0,7
1,520.6845259,0,75,0,1
-1,522.8890541,40,-6,0,5
1,526.323381,0,86,0,0
-1,533.5237446,-8,-3,0,6
1,545.0053455,0,5,0,6
-1,548.3665338,-7,-5,0,6
1,548.6900304,0,56,0,3
1,549.1632702,-8,77,0,0
-1,553.5609082,90,0,0,7
1,555.4552072,-6,54,0,2
-1,559.1940814,96,-4,0,7
1,566.0510261,-3,14,0,9
1,572.8436949,-3,59,0,3
-1,574.1047389,-9,-5,0,6
1,574.3481746,-3,32,0,4
1,574.3681907,-6,36,0,5
1,584.0225092,-4,23,0,4
1,589.3220302,-1,0,0,6
1,593.4238522,-5,43,0,5
1,595.2403016,-4,-5,0,6
1,602.3119126,-7,96,0,7
1,612.6685743,40,49,0,2
-1,615.3214705,-4,-1,0,6
-1,616.5834013,13,-4,0,9
-1,617.2617392,30,-4,0,4
1,625.6737732,-8,71,0,1
1,645.8408958,-4,-5,0,6
1,646.3320949,-4,85,0,0
1,646.8274071,-3,71,0,1
-1,651.66161,-9,-10,0,6
-1,652.3423759,-9,-5,0,6
-1,654.9657471,0,-9,0,6
-1,660.8209492,-9,-8,0,6
-1,668.0095444,91,-9,0,7
-1,670.0530244,0,-7,0,6
-1,670.7006557,-5,-2,0,6
1,671.2986521,-2,67,0,1
-1,672.685967,2,17,0,9
1,674.3611197,-5,78,0,0
1,674.9750782,0,82,0,0
1,680.0040159,-6,-7,0,6
1,683.9214709,-6,43,0,5
1,685.7899147,-4,53,0,2
1,685.9465267,-5,62,0,3
1,686.8809676,-2,48,0,2
1,690.5548999,4,90,0,7
-1,694.5321945,20,-8,0,9
1,704.2817283,-4,66,0,1
-1,704.9255677,-9,-1,0,6
1,725.0774221,-3,-9,0,6
1,725.3808385,-6,75,0,1
1,726.5015288,-2,78,0,0
1,728.9204568,-9,26,0,4
1,738.0653974,0,70,0,1
1,738.1397753,-4,4,0,6
1,740.130792,-8,84,0,0
1,750.6938181,0,51,0,2
-1,751.1946711,63,-7,0,3
-1,754.9447179,63,-2,0,3
1,758.7157374,-5,55,0,3
-1,764.4626483,85,-6,0,0
-1,766.0673792,87,77,0,0
1,768.3495791,-7,44,0,2
1,771.141649,-6,24,0,4
1,771.4903003,-2,23,0,4
-1,780.4436244,38,-3,0,5
1,782.9467623,-2,8,0,6
1,783.8184835,-6,31,0,4
-1,784.356043,58,-4,0,3
1,784.6461975,-2,-8,0,6
1,785.7707852,-7,17,0,9
1,786.4953524,-4,23,0,4
1,789.0527516,-9,90,0,7
-1,791.932929,-6,-4,0,6
1,795.3461922,-2,-7,0,6
-1,803.8269297,-8,-2,0,6
1,806.3304577,-2,68,0,1
-1,813.8281604,-8,-3,0,6
1,815.1884758,-9,22,0,4
1,816.2956416,-3,30,0,4
1,819.2341386,-5,40,0,5
1,820.5004117,-6,-8,0,6
1,821.0035425,-3,0,0,6
1,827.1554343,-2,33,0,5
1,828.4291497,-2,52,0,2
1,832.276301,-6,33,0,5
1,839.3692862,-9,67,0,1
1,842.2040746,16,33,0,5
1,842.2405379,-4,10,0,6
1,842.3650932,-8,44,0,2
1,845.4214996,-9,81,0,0
-1,846.9077573,79,-7,0,0
-1,848.6894456,-4,-1,0,6
1,856.0403286,-9,15,0,9
1,863.8959232,0,55,0,3
1,864.3592957,0,76,0,1
-1,866.6989971,-6,-2,0,6
1,867.2166567,0,20,0,9
1,872.9847192,-1,0,0,6
-1,873.1183156,32,-2,0,4
-1,885.5908012,39,-6,0,5
1,886.7445846,-3,55,0,3
1,888.0950714,0,14,0,9
1,889.3261486,-5,-9,0,6
1,889.9477497,-5,87,0,0
-1,891.9797377,-5,-4,0,6
1,902.5104048,-6,47,0,2
1,909.7355558,0,42,0,5
1,912.7398543,0,86,0,0
-1,918.4344403,36,0,0,5
-1,922.2746787,7,-6,0,6
-1,922.6406285,87,-7,0,0
-1,924.1034607,72,-3,0,1
1,930.1398886,-9,29,0,4
1,940.2094487,-3,97,0,7
1,940.2730229,24,30,0,4
-1,954.9932393,30,-3,0,4
-1,958.9509054,63,-5,0,3
-1,963.4262854,0,-4,0,6
1,969.7502667,-2,30,0,4
1,970.8400671,-6,0,0,6
1,971.4571037,-3,28,0,4
1,973.0380805,-7,-9,0,6
1,974.1521739,-1,20,0,9
1,974.6240768,-5,55,0,3
-1,974.8492393,4,29,0,4
-1,978.1060191,-3,-1,0,6
1,980.0218722,0,89,0,7
-1,982.9829901,65,64,0,3
1,987.4565813,-5,99,0,8
1,991.8380642,-1,94,0,7
1,1004.584094,-3,-4,0,6
-1,1006.644668,0,-2,0,6
1,1007.376452,-4,34,0,5
-1,1010.278727,27,-8,0,4
1,1012.069434,26,60,0,3
1,1015.448122,27,64,0,3
1,1015.651481,-9,8,0,6
-1,1016.639269,16,0,0,9
1,1018.764648,-4,39,0,5
1,1027.315623,45,81,0,0
1,1028.143973,-9,59,0,3
1,1030.877784,0,88,0,7
1,1035.635795,6,67,0,1
1,1038.038679,-4,62,0,3
1,1038.681993,-9,47,0,2
1,1042.305376,-3,13,0,9
1,1042.637358,-3,89,0,7
-1,1043.574103,76,-4,0,1
1,1044.017787,-6,0,0,6
1,1046.632255,67,74,0,1
1,1053.84865,-5,25,0,4
1,1057.418852,-5,67,0,1
1,1059.536117,-2,56,0,3
-1,1059.785751,16,0,0,9
1,1059.803767,-4,3,0,6
-1,1062.518092,64,-6,0,3
1,1069.559543,7,85,0,0
-1,1071.377468,-9,-1,0,6
1,1071.688745,-8,18,0,9
1,1073.564559,-5,82,0,0
-1,1074.08059,-9,-1,0,6
1,1076.372901,-9,94,0,7
1,1077.209745,-1,5,0,6
1,1078.804214,-7,68,0,1
1,1081.612754,-3,63,0,3
1,1081.730164,-9,33,0,5
-1,1082.386404,-7,-3,0,6
1,1089.314924,-1,49,0,2
1,1089.79576,-5,18,0,9
1,1091.219469,-3,0,0,6
1,1095.181547,-2,15,0,9
1,1096.099982,-5,98,0,7
1,1096.605489,-8,14,0,9
-1,1100.981732,0,-1,0,6
1,1110.936322,-6,75,0,1
1,1114.165306,-1,71,0,1
1,1115.216503,-4,58,0,3
1,1119.78358,53,99,0,8
1,1121.07694,-5,71,0,1
-1,1122.868719,32,-4,0,4
-1,1124.991232,63,-7,0,3
1,1128.585262,46,75,0,1
-1,1131.069891,0,-3,0,6
-1,1134.857499,5,18,0,9
1,1137.286414,-7,41,0,5
-1,1139.157778,16,0,0,9
1,1140.372395,35,53,0,2
1,1144.16324,-4,4,0,6
1,1150.244865,-2,-5,0,6
1,1152.23857,-1,41,0,5
-1,1152.238899,100,-6,0,8
1,1155.344063,-7,87,0,0
-1,1157.272032,18,-4,0,9
-1,1162.393014,36,-9,0,5
-1,1164.567007,4,0,0,6
1,1167.60617,16,75,0,1
-1,1171.89522,70,-5,0,1
-1,1172.828673,45,-3,0,2
1,1173.595821,-6,69,0,1
-1,1179.70317,62,12,0,3
-1,1179.741773,30,-3,0,4
1,1181.583879,-2,13,0,9
-1,1181.943604,53,-8,0,2
-1,1182.254753,91,-4,0,7
-1,1184.501158,92,-5,0,7
1,1189.386665,-2,-7,0,6
1,1195.063846,-2,0,0,6
1,1197.104352,-5,38,0,5
1,1199.279746,-4,99,0,8
1,1201.768404,-8,57,0,3
-1,1202.338981,37,-7,0,5
1,1202.357389,-5,-8,0,6
-1,1207.717372,86,0,0,0
1,1210.984716,-2,73,0,1
1,1226.106721,-7,78,0,0
1,1227.879164,-6,30,0,4
1,1227.916575,-2,89,0,7
1,1228.007301,0,2,0,6
1,1237.161603,-9,94,0,7
1,1243.533293,21,39,0,5
-1,1245.847022,25,-8,0,4
-1,1246.131936,92,-1,0,7
-1,1257.293856,58,-7,0,3
-1,1257.306318,85,70,0,0
1,1260.674142,-3,32,0,4
1,1265.569939,-9,49,0,2
-1,1269.100212,-3,-1,0,6
1,1269.810623,-2,-5,0,6
1,1270.233794,-9,96,0,7
-1,1273.617486,87,-1,0,0
-1,1274.234417,-9,-7,0,6
-1,1276.035326,67,17,0,1
1,1277.947371,-1,-9,0,6
-1,1282.486431,53,0,0,2
1,1284.853153,-3,19,0,9
-1,1291.067588,6,5,0,6
-1,1293.859385,67,-4,0,1
1,1299.440972,-6,33,0,5
1,1303.576933,-7,20,0,9
1,1322.523904,-5,49,0,2
1,1322.584081,-2,20,0,9
-1,1326.65714,25,-6,0,4
1,1327.556104,-9,79,0,0
1,1329.815693,-5,85,0,0
-1,1332.596388,45,-9,0,2
-1,1333.008876,47,-7,0,2
1,1333.026978,-1,0,0,6
1,1333.66465,-2,3,0,6
1,1334.003981,-6,-8,0,6
1,1339.845746,-4,-7,0,6
-1,1347.00121,95,-5,0,7
1,1351.047923,-2,-5,0,6
1,1356.797203,-7,2,0,6
1,1357.746724,-9,78,0,0
-1,1358.609305,47,-2,0,2
1,1360.177245,-8,33,0,5
1,1360.696826,-6,66,0,1
1,1361.170575,-9,93,0,7
1,1362.436704,-9,25,0,4
-1,1363.001585,25,-9,0,4
-1,1364.729248,28,0,0,4
-1,1364.852418,18,-8,0,9
-1,1377.859686,-4,-1,0,6
-1,1379.209577,45,-8,0,2
-1,1379.834298,83,29,0,0
-1,1380.252064,95,7,0,7
-1,1380.39922,11,-7,0,9
1,1381.02044,-3,-6,0,6
-1,1388.303766,-8,-3,0,6
-1,1388.449849,0,-2,0,6
1,1388.939313,-3,-9,0,6
-1,1389.867181,52,-8,0,2
1,1395.865502,-3,72,0,1
1,1396.088069,-6,5,0,6
-1,1398.179221,24,-2,0,4
-1,1404.163131,57,-7,0,3
-1,1404.404329,76,21,0,1
-1,1406.860664,89,-1,0,7
1,1409.267186,54,98,0,7
-1,1409.526698,99,-7,0,8
-1,1413.514955,-9,-3,0,6
-1,1422.839749,-9,-5,0,6
1,1434.54039,61,99,0,8
-1,1434.702418,3,-3,0,6
1,1439.54322,72,95,0,7
1,1446.800178,-5,94,0,7
1,1449.854624,-2,95,0,7
-1,1454.775046,-7,-1,0,6
1,1461.628779,-8,76,0,1
-1,1461.854778,44,0,0,2
-1,1463.934677,-8,-1,0,6
1,1466.860147,45,86,0,0
1,1468.221514,-5,-7,0,6
-1,1471.372913,-7,-2,0,6
1,1472.893744,-2,-7,0,6
1,1475.613429,-5,-8,0,6
1,1476.804176,-7,54,0,2
1,1477.203321,-1,58,0,3
-1,1478.324008,3,-3,0,6
1,1481.991827,-1,74,0,1
1,1485.182306,-5,12,0,9
-1,1509.720525,41,-1,0,5
1,1512.794714,-6,68,0,1
1,1517.463791,-7,0,0,6
-1,1523.450101,42,-8,0,5
1,1523.770075,-4,57,0,3
1,1530.722089,13,22,0,4
1,1533.677664,-8,33,0,5
-1,1538.697386,23,-7,0,4
1,1545.911057,-3,40,0,5
1,1556.255029,-9,14,0,9
1,1557.761447,-3,26,0,4
-1,1559.209054,70,29,0,1
-1,1563.335842,90,-5,0,7
1,1567.785137,-2,0,0,6
1,1569.120388,-2,74,0,1
-1,1570.319039,55,-3,0,3
1,1571.448044,-7,33,0,5
1,1576.553901,-1,67,0,1
1,1592.472343,-1,9,0,6
1,1594.366927,-5,74,0,1
-1,1604.523745,-7,-6,0,6
-1,1608.830049,45,-3,0,2
1,1611.532694,-4,-5,0,6
1,1612.671065,-1,-6,0,6
-1,1618.922787,25,-6,0,4
-1,1620.161178,38,-2,0,5
1,1620.63401,-2,30,0,4
-1,1624.301982,0,-5,0,6
1,1637.18872,-9,87,0,0
1,1640.284775,-6,78,0,0
1,1642.798184,-6,37,0,5
1,1644.826079,-7,33,0,5
1,1651.989098,-5,66,0,1
-1,1652.402655,56,0,0,3
-1,1656.413041,-9,-6,0,6
-1,1657.539101,4,-7,0,6
-1,1657.936795,44,-1,0,2
-1,1660.523777,25,-1,0,4
-1,1662.463167,40,-3,0,5
1,1663.448798,-2,31,0,4
-1,1666.979926,-7,-3,0,6
1,1674.943313,-8,80,0,0
1,1675.790596,-9,50,0,2
1,1677.610796,-9,71,0,1
1,1677.954029,-6,25,0,4
-1,1678.868479,77,-2,0,0
-1,1681.804492,-5,-2,0,6
-1,1688.215626,69,-2,0,1
1,1688.525186,-3,82,0,0
-1,1692.768137,23,-8,0,4
-1,1698.93047,33,-8,0,5
-1,1700.017068,75,-1,0,1
1,1703.126421,-5,86,0,0
-1,1703.186962,9,-8,0,6
-1,1704.253292,-5,-1,0,6
-1,1707.747213,88,24,0,7
1,1707.900023,-9,92,0,7
1,1711.981484,-2,-9,0,6
1,1712.701144,-4,55,0,3
1,1713.537293,-9,92,0,7
1,1721.549105,-2,71,0,1
1,1722.327992,-1,44,0,2
1,1722.503754,-6,19,0,9
1,1732.03588,-8,3,0,6
-1,1732.601233,41,-1,0,5
1,1735.789356,-4,13,0,9
-1,1735.799205,-9,-7,0,6
1,1735.992101,-2,-6,0,6
-1,1745.583238,0,-1,0,6
-1,1747.436947,81,67,0,0
-1,1747.725064,14,-4,0,9
-1,1754.525699,82,2,0,0
-1,1764.68218,-3,-1,0,6
1,1767.311089,-1,34,0,5
-1,1767.325723,55,0,0,3
-1,1767.490218,-7,-6,0,6
1,1772.23416,-9,34,0,5
-1,1773.282119,0,-6,0,6
-1,1775.155944,58,-5,0,3
1,1776.02885,-5,7,0,6
-1,1776.250526,1,-6,0,6
1,1778.697945,-3,-5,0,6
1,1782.141978,-7,14,0,9
-1,1782.743079,55,-3,0,3
1,1784.367607,-5,75,0,1
